"account_id","marketing_source","marketing_referrer","created_at","plan_id","trial_start","started_plan_at","signup_box_origin","churn_state","churn_date","churn_reason","time_diff","region","country","subscription_started_at","paying","is_gmail","has_logo","free_users","marketing_banner","device","os","browser","collection_21_days","trial_period","company_size","next_charge_date","last_upgrade_promotion_start","cs_agent","sales_agent","disabled","payment_currency","disable_promotion","max_team_size","min_team_size","cancellation_on_renewal_date","partner_id","industry","billed_users_count","utm_cluster_id","pricing_version","has_domain","mrr","lead_score","industry","team_size","user_goal","user_description","sub_industry"
2793567,"capterra","https%3a%2f%2fwww.capterra.com%2f","2019-01-01",264,"2019-01-01","2019-01-14 16:33:58","","",NULL,NULL,-5,"Ontario","CA","2019-01-14 16:34:01",1,0,1,"","","desktop","mac","chrome",709,14,5,"2021-05-20 00:00:00",NULL,NULL,NULL,NULL,"CAD",0,1,1,NULL,NULL,"Creative",1,"client_projects",3,1,59.00,0,"Creative","1-1",NULL,NULL,NULL
2793568,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-04-06",NULL,"","none",NULL,NULL, 3,"Ar Riyāḑ","SA",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Education",0,"Other",3,0,NULL,0,"Education","1-1",NULL,NULL,NULL
2793569,"","https://monday.com/lang/fr/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Centre-Val de Loire","FR",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"Events",0,"",3,0,NULL,0,"Events","Moi uniquement",NULL,NULL,NULL
2793570,"twitter_desktop","https://t.co/ajazpevnwc","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"North Carolina","US",NULL,0,0,1,"","tw_timelinecolor_timelinev","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793571,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"time_management","none",NULL,NULL, 1,"Provence-Alpes-Côte d'Azur","FR",NULL,0,0,1,"","fbm_paulinesub_11_henjoy_timelinevcolors_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793572,"outbrain","https://paid.outbrain.com/network/redir?p=7lkjae5garm1qqpsp3m6bu17urksiadpviedw705wo8ertn-xo7bdwan2jq2pod5lnurdiejtjb1tpflywhxlduqyjykr_04uced9svxjqfcqrtt0zhn9qanhsdwrzzwk_u-1gju5vv00ro-kwdafz2klc2hfunuo6cewzkwuvk1yowq9vrqii-1u2ckg86gbyaoaachst6dfffyc37ac","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"New South Wales","AU",NULL,0,0,1,"","gantt_yellowsystem_goodbye_timev","desktop","mac","chrome",0,14,5,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"Design",0,"client_projects",3,1,NULL,0,"Design","2-5",NULL,NULL,NULL
2793573,"adwordsyoutube","https://www.youtube.com/watch?v=6c8we3jyk_u","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Vienna","AT",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,10,6,NULL,NULL,"Software Engineering",0,"todos",3,0,NULL,0,"Software Engineering","6-10",NULL,NULL,NULL
2793574,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"British Columbia","CA",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",0,5,2,NULL,NULL,"Business Owner",0,"internal_projects",3,1,NULL,0,"Business Owner","2-5",NULL,NULL,NULL
2793575,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"British Columbia","CA",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",0,15,11,NULL,NULL,"Creative",0,"todos",3,0,NULL,0,"Creative","11-15",NULL,NULL,NULL
2793576,"instagram","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Departamento de San Miguel","SV",NULL,0,1,1,"","ig_visualgy_hgoals_pm_es","mobile","android","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793577,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Tennessee","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793578,"outbrain","https://paid.outbrain.com/network/redir?p=8fjlvdt04gsrqrfae4otncrkq7ttkj-mugqdgp_d6xrjai246hlu38-prdhh1u5wledkoelp2sh1nf2xnsjc4w7moviyijbbtfwqc6yv_6px-umwro9rh4jrplnun3yxsyh9ndn6xqionmmsrq7-fcvleurataedbwrvpzverjralikni4hss4tno3ctfui2zto6gjtvqpbgndsx1spbn","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"West Virginia","US",NULL,0,1,1,"","gantt_greendesk_goodbye_timev","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Consulting",0,"client_projects",3,0,NULL,0,"Consulting","2-5",NULL,NULL,NULL
2793579,"","","2019-01-01",NULL,"2019-07-18",NULL,"mobile_app","none",NULL,NULL,"","Cairo Governorate","EG",NULL,0,0,1,"","","mobile","ios",NULL,0,14,3000,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793580,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Arizona","US",NULL,0,0,1,"","","mobile","ios",NULL,0,14,17830,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793581,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Florida","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793582,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,15,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Software Development",0,"client_projects",3,1,NULL,0,"Software Development","2-5",NULL,NULL,NULL
2793583,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Pennsylvania","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"Design",0,"client_projects",3,1,NULL,0,"Design","11-15",NULL,NULL,NULL
2793584,"facebook","https://www.facebook.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Distrito Federal","MX",NULL,0,0,1,"","fb_brick_statustime_es","desktop","mac","firefox",0,14,2250,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"Education",0,"",3,1,NULL,0,"Education","Solo yo",NULL,NULL,NULL
2793585,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-7,"Arizona","US",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"Other",0,"product_roadmap",3,0,NULL,0,"Other","",NULL,NULL,NULL
2793586,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Manitoba","CA",NULL,0,0,1,"","","desktop","windows","chrome",0,14,100,NULL,NULL,NULL,NULL,NULL,"CAD",0,1,1,NULL,NULL,"Business Owner",0,"product_roadmap",3,1,NULL,0,"Business Owner",1,NULL,NULL,NULL
2793587,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"California","US",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Sales",0,"crm",3,0,NULL,0,"Sales","6-10",NULL,NULL,NULL
2793588,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Zhejiang","CN",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Accounting",0,"product_roadmap",3,0,NULL,0,"Accounting","2-5",NULL,NULL,NULL
2793589,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Florida","US",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Marketing",0,"Other",3,0,NULL,0,"Marketing","2-5",NULL,NULL,NULL
2793590,"adwordsgdn","https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7822063074947236","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Alabama","US",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,100,51,NULL,NULL,"Other",0,"",3,0,NULL,0,"Other","51-100",NULL,NULL,NULL
2793591,"adwordssearch","https://www.google.com.au/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Western Australia","AU",NULL,0,0,1,"","","mobile","ios","safari",0,14,5,NULL,NULL,NULL,NULL,NULL,"AUD",0,10,6,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793592,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Indiana","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,25,16,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793593,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Ontario","CA",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",0,5,2,NULL,NULL,"Other",0,"Other",3,1,NULL,0,"Other","2-5",NULL,NULL,NULL
2793594,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"New Jersey","US",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"Other",0,"",3,0,NULL,0,"Other","",NULL,NULL,NULL
2793595,"twitter_desktop","https://twitter.com/i/cards/tfw/v1/1029335990958211072?advertiser_name=monday.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"California","US",NULL,0,1,1,"","tw_crmblue_crm","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,500,500,NULL,NULL,"Customer Support",0,"tech",3,0,NULL,0,"Customer Support",500 ,NULL,NULL,NULL
2793596,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Scotland","GB",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793597,"adwordsbrand","https://www.google.com.au/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 10,"Queensland","AU",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,5,2,NULL,NULL,"Customer Support",0,"internal_projects",3,0,NULL,0,"Customer Support","2-5",NULL,NULL,NULL
2793598,"adwordsverticals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Virginia","US",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Sales",0,"crm",3,0,NULL,0,"Sales","1-1",NULL,NULL,NULL
2793599,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Estado de Mexico","MX",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793600,"instagram","http%3a%2f%2finstagram.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"California","US",NULL,0,0,1,"","ig_timelinecolor_prevolutionary_timelinev","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",1,100,51,NULL,452,"Consulting",0,"hr",3,1,NULL,0,"Consulting","51-100",NULL,NULL,NULL
2793601,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","","US",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793602,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Western Australia","AU",NULL,0,0,1,"","","mobile","ios",NULL,0,14,5,NULL,NULL,NULL,NULL,NULL,"AUD",0,10,6,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793603,"","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"North Carolina","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Project Management",0,"internal_projects",3,1,NULL,0,"Project Management","2-5",NULL,NULL,NULL
2793604,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-25",NULL,"","none",NULL,NULL,-7,"Idaho","US",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Marketing",0,"Other",3,0,NULL,0,"Marketing",1,NULL,NULL,NULL
2793605,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Illinois","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793606,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Western Province","LK",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793607,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Texas","US",NULL,0,0,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793608,"","https://www.google.com/","2019-01-01",NULL,"2019-02-11",NULL,"","none",NULL,NULL,-5,"Florida","US",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Business Owner",0,"Other",3,0,NULL,0,"Business Owner","2-5",NULL,NULL,NULL
2793609,"facebook","http%3a%2f%2fm.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Oslo County","NO",NULL,0,0,1,"","fbm_timelinecolor_prevolutionary_timelinev","mobile","ios","generic browser",0,14,750,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"",0,"time_management",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793610,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Illinois","US",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793611,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","South Australia","AU",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793612,"mb","https://www.stackmedia.io/?utm_source=2a5b0cv3485","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Washington","US",NULL,0,1,1,"","iphonelife","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Business Owner",0,"internal_projects",3,0,NULL,0,"Business Owner","6-10",NULL,NULL,NULL
2793613,"mb","android-app://com.google.android.gm","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Ontario","CA",NULL,0,1,1,"","","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",0,1,1,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793614,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"Nevada","US",NULL,0,1,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"internal_projects",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793615,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 5.5,"Arizona","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"IT",0,"client_projects",3,1,NULL,0,"IT","6-10",NULL,NULL,NULL
2793616,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Kentucky","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793617,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","District of Columbia","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793618,"","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Tabasco","MX",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,0,0,NULL,NULL,"Education",0,"",3,0,NULL,0,"Education","Solo yo",NULL,NULL,NULL
2793619,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Sonora","MX",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793620,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","","",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793621,"adwordssearch","https://www.google.com.au/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Western Australia","AU",NULL,0,0,1,"","","mobile","ios","safari",0,14,2000,NULL,NULL,NULL,NULL,NULL,"AUD",1,NULL,NULL,NULL,110,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793622,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 9,"Seoul","KR",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Business Development",0,"todos",3,1,NULL,0,"Business Development","2-5",NULL,NULL,NULL
2793623,"facebook","https://www.facebook.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Massachusetts","US",NULL,0,0,1,"","fb_monrainbow2_dfreetrial_mac","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793624,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Georgia","US",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,25,16,NULL,NULL,"Product Management",0,"client_projects",3,0,NULL,0,"Product Management","16-25",NULL,NULL,NULL
2793625,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Georgia","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793626,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Jalisco","MX",NULL,0,1,1,"","fbm_deloreantime_timeline_es","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793627,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","SINGAPORE","SG",NULL,0,0,1,"","","mobile","ios",NULL,0,14,750,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2793628,"","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Auvergne-Rhone-Alpes","FR",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793629,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Georgia","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793630,"","","2019-01-01",NULL,"2019-01-01",NULL,"desktop_app","none",NULL,NULL, 8,"SINGAPORE","SG",NULL,0,0,1,"","","desktop","mac","chrome",0,14,240,NULL,NULL,NULL,NULL,NULL,"USD",0,50,26,NULL,NULL,"Administrative",0,"internal_projects",3,1,NULL,0,"Administrative","26-50",NULL,NULL,NULL
2793631,"outbrain","https://paid.outbrain.com/network/redir?p=8ukleaivrpufwzifxl9e-zuwqnm5f2eoqzflzpeju5tnrhszz-17xqgz7wkjdoqupbjkzalldb-uivusmmmjqfrd0t31wujy70pcwzdk5eldnno-pzwxnaitzqaz23fr37m4rgprnovwann6sc-qovcui_u2qkaltudat8wca-t-w3bxizftdz25-ugmxguluakchfajfoi-8pwh2xpkc","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,1,1,"","gantt_timelineblue_goodbye_timev","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Other",0,"internal_projects",3,0,NULL,0,"Other","2-5",NULL,NULL,NULL
2793632,"adwordssearch","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Georgia","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Creative",0,"internal_projects",3,1,NULL,0,"Creative","2-5",NULL,NULL,NULL
2793633,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Bogota D.C.","CO",NULL,0,1,1,"","fbm_timewavev_hvisual_timelinev_es","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Finance",0,"",3,0,NULL,0,"Finance","2-5",NULL,NULL,NULL
2793634,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,1,"","",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793635,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Florida","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,1130,NULL,NULL,NULL,232,NULL,"USD",0,0,0,NULL,NULL,"",0,"",3,1,NULL,1,NULL,NULL,NULL,NULL,NULL
2793636,"mb","https://cdnjs.com/libraries/bootstrap-slider","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"Conakry","GN",NULL,0,1,1,"","laptop_mac_red","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793637,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"California","US",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Events",0,"",3,0,NULL,0,"Events","1-1",NULL,NULL,NULL
2793638,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Illinois","US",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2793639,"","https://monday.com/tou/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-7,"Sonora","MX",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
