"account_id","user_id","created_at","is_admin","pending","enabled","became_active_at","time_diff","city","region","country","serial_number","has_photo","device","os","browser","is_gmail","campaign_id","first_user_in_account_id","LANGUAGE","gender","seniority","title","mobile_activation_date","has_phone"
2793623,6181573,"2019-01-01",1,0,1,"2019-01-01",-5,"Arlington","Massachusetts","US",1,1,"desktop","mac","chrome",0,4005641,29840068,"","M",NULL,NULL,NULL,1
2793624,6181567,"2019-01-01",1,0,1,"2019-01-01",-5,"Norcross","Georgia","US",1,1,"desktop","windows","chrome",1,4005642,29840047,"","M",NULL,NULL,NULL,1
2793625,6181579,"2019-01-01",1,0,1,"2019-01-01","","Atlanta","Georgia","US",1,1,NULL,NULL,NULL,1,4005643,29840088,"","F",NULL,NULL,"2019-01-01",1
2793626,6181576,"2019-01-01",1,0,1,"2019-01-01",-6,"Guadalajara","Jalisco","MX",1,1,"mobile","ios","generic browser",1,4005644,29840078,"es","M",NULL,NULL,NULL,1
2793627,6181570,"2019-01-01",1,0,1,"2019-01-01",8,"Geylang","SINGAPORE","SG",1,1,"mobile","ios",NULL,0,4005645,29840064,"","M",NULL,NULL,"2019-01-01",1
2793628,6181583,"2019-01-01",1,0,1,"2019-01-01",1,"Saint-Jean-de-Gonville","Auvergne-Rhone-Alpes","FR",1,1,"desktop","windows","microsoft edge",1,4005646,29840075,"fr","M",NULL,NULL,NULL,1
2793629,6181587,"2019-01-01",1,0,1,"2019-01-01","","Atlanta","Georgia","US",1,1,"mobile","ios",NULL,1,4005643,29840088,"","F",NULL,NULL,"2019-01-01",1
2793630,6181582,"2019-01-01",1,0,1,"2019-01-01",8,"Geylang","SINGAPORE","SG",1,1,"desktop","mac","chrome",0,4005647,29840118,"","M",NULL,NULL,NULL,1
2793631,6181577,"2019-01-01",1,0,1,"2019-01-01",-6,"Lampasas","Texas","US",1,1,"desktop","windows","chrome",1,4005648,29839816,"","M",NULL,NULL,NULL,1
2793632,6181571,"2019-01-01",1,0,1,"2019-01-01",-5,"Atlanta","Georgia","US",1,1,"desktop","mac","chrome",0,4005650,29840069,"","M",NULL,NULL,NULL,1
2793633,6178430,"2018-12-31",1,0,1,"2019-01-01",-5,"Bogotá","Bogota D.C.","CO",1,1,"mobile","ios","generic browser",1,4005649,23872177,"es","M",NULL,NULL,NULL,1
2793634,6181590,"2019-01-01",1,0,1,"2019-01-01",1,"","","",1,1,"mobile","android",NULL,1,4005651,29840148,"","M",NULL,NULL,"2019-01-01",1
2793635,6181585,"2019-01-01",1,0,1,"2019-01-01",-4,"Hollywood","Florida","US",1,1,"mobile","ios",NULL,1,4005653,29840106,"","M",NULL,NULL,"2019-01-01",1
2793635,6232156,"2019-01-04",0,0,1,"2019-01-04",-5,"Tampa","Florida","US",2,1,"tablet","ios","safari",0,4035317,30114260,"","M",NULL,NULL,NULL,1
2793636,6181562,"2019-01-01",1,0,1,"2019-01-01",0,"Camayenne","Conakry","GN",1,1,"mobile","android","chrome",1,4005654,29840029,"fr","M",NULL,NULL,NULL,1
2793637,6181588,"2019-01-01",1,0,1,"2019-01-01", 8,"Fremont","California","US",1,1,"desktop","mac","chrome",1,4005656,29840130,"","M",NULL,NULL,NULL,1
2793638,6181589,"2019-01-01",1,0,1,"2019-01-01",-6,"Chicago","Illinois","US",1,1,"mobile","ios",NULL,1,4005657,29840147,"","F",NULL,NULL,"2019-01-01",1
2793639,6181593,"2019-01-01",1,0,1,"2019-01-01",-7,"Hermosillo","Sonora","MX",1,1,"mobile","ios","safari",1,4005638,29840004,"es","M",NULL,NULL,NULL,1
2793640,6181596,"2019-01-01",1,0,1,"2019-01-01",-8,"Santa Clarita","California","US",1,1,"mobile","ios",NULL,1,4005658,29827836,"",NULL,NULL,NULL,"2019-01-01",1
2793640,6201897,"2019-01-02",0,0,1,"2019-01-02",-8,"Santa Clarita","California","US",2,1,"mobile","ios","chrome",1,4016611,29946649,"","M",NULL,NULL,NULL,1
2793640,6202144,"2019-01-02",0,0,1,"2019-01-02",-8,"Canoga Park","California","US",3,1,"mobile","ios","chrome",1,4016834,29827836,"","F","none","Marketing ","2019-01-02",1
2793640,6202150,"2019-01-02",0,0,1,"2019-01-02",-8,"Calabasas","California","US",4,1,"mobile","android","chrome",1,4016830,29785634,"","M",NULL,NULL,"2019-01-02",1
2793640,6202157,"2019-01-02",0,0,1,"2019-01-02",-8,"Los Angeles","California","US",5,1,"mobile","ios","safari",1,4016862,29975397,"","M",NULL,NULL,"2019-01-06",1
2793640,6202158,"2019-01-02",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793641,6181598,"2019-01-01",1,0,1,"2019-01-01",-6,"Mexico","Distrito Federal","MX",1,1,"desktop","mac","safari",1,4005659,29840201,"es","M",NULL,NULL,NULL,1
2793641,6181610,"2019-01-01",0,0,1,"2019-01-01",-6,"Mexico City","Mexico City","MX",2,1,"desktop","mac","safari",1,4005869,29843131,"","M",NULL,NULL,NULL,1
2793642,6181599,"2019-01-01",1,0,1,"2019-01-01",-7,"Hermosillo","Sonora","MX",1,1,"mobile","ios","safari",1,4005638,29840004,"es","M",NULL,NULL,NULL,1
2793643,6181572,"2019-01-01",1,0,1,"2019-01-01",-7,"Manchester","Tennessee","US",1,1,"desktop","windows","chrome",1,4005660,29840042,"","F","none","A rose bt any other name would be just as ugly ",NULL,1
2793644,6181601,"2019-01-01",1,0,1,"2019-01-01",6,"Yangon","Rangoon","MM",1,1,"mobile","ios",NULL,1,4005661,29840217,"","M",NULL,NULL,"2019-01-01",1
2793645,6181605,"2019-01-01",1,0,1,"2019-01-01",-6,"Huntsville","Alabama","US",1,1,"mobile","ios",NULL,1,4005662,29840270,"","M",NULL,NULL,"2019-01-01",1
2793646,6181608,"2019-01-01",1,0,1,"2019-01-01",-8,"Newberg","Oregon","US",1,1,"desktop","windows","chrome",1,4005663,29840253,"","M",NULL,NULL,NULL,1
2793647,6181606,"2019-01-01",1,0,1,"2019-01-01",-8,"Malibu","California","US",1,1,"desktop","mac","chrome",0,4005664,29840272,"","M","none"," ",NULL,1
2793648,6181604,"2019-01-01",1,0,1,"2019-01-01",-7,"Colorado Springs","Colorado","US",1,1,"desktop","windows","chrome",1,3553825,19119854,"","M","director","Director ",NULL,1
2793649,6175001,"2018-12-30",1,0,1,"2019-01-01",-8,"Studio City","California","US",1,1,"mobile","ios","safari",1,4005665,29799047,"","F",NULL,NULL,NULL,1
2793650,6181613,"2019-01-01",1,0,1,"2019-01-01", 9,"Anyang-si","Gyeonggi-do","KR",1,1,"desktop","windows","chrome",0,4005667,29840311,"","M",NULL,NULL,NULL,1
2793651,6181611,"2019-01-01",1,0,1,"2019-01-01",-5,"Toronto","Ontario","CA",1,1,"desktop","windows","chrome",1,4005669,29840306,"fr","M",NULL,NULL,NULL,1
2793652,6181612,"2019-01-01",1,0,1,"2019-01-01", 1,"Viry-Châtillon","Île-de-France","FR",1,1,"mobile","android","chrome",1,4005670,28719873,"",NULL,NULL,NULL,NULL,1
2793653,6181617,"2019-01-01",1,0,1,"2019-01-01",8,"Perth","Western Australia","AU",1,1,"desktop","windows","chrome",0,4005672,29840361,"","F","manager","Senior Account Executive",NULL,1
2793654,6181616,"2019-01-01",1,0,1,"2019-01-01", 1,"Copenhagen","Capital Region","DK",1,1,"mobile","ios","safari",1,3803195,27837277,"","F",NULL,NULL,NULL,1
2793655,6181557,"2019-01-01",1,0,1,"2019-01-01",10.5,"Edwardstown","South Australia","AU",1,1,"desktop","windows","microsoft edge",1,4005674,29839983,"","F",NULL,NULL,NULL,1
2793655,6186901,"2019-01-01",0,0,1,"2019-01-02",10,"Edwardstown","South Australia","AU",2,1,"mobile","ios","safari",1,4010383,29895610,"","M",NULL,NULL,"2019-01-02",1
2793656,6181614,"2019-01-01",1,0,1,"2019-01-01",-5,"Muskegon","Michigan","US",1,1,"desktop","mac","chrome",1,1584207,10653469,"","F",NULL,NULL,NULL,1
2793657,6181621,"2019-01-01",1,0,1,"2019-01-01","","Fresno","California","US",1,1,"mobile","ios",NULL,0,4005675,29838837,"","M",NULL,NULL,"2019-01-01",1
2793658,6181623,"2019-01-01",1,0,1,"2019-01-01",11,"Waverton","New South Wales","AU",1,1,"desktop","windows","chrome",0,4005676,29840102,"","F","none"," ",NULL,1
2793659,6181629,"2019-01-01",1,0,1,"2019-01-01",-5,"Palisades Park","New Jersey","US",1,1,"mobile","ios",NULL,1,4005677,29840484,"","F",NULL,NULL,"2019-01-01",1
2793660,6181627,"2019-01-01",1,0,1,"2019-01-01",8,"Ann Arbor","Michigan","US",1,1,"desktop","windows","chrome",0,4005678,29840461,"",NULL,NULL,NULL,NULL,1
2793661,6181628,"2019-01-01",1,0,1,"2019-01-01",-5,"Houston","Texas","US",1,1,"mobile","ios",NULL,0,4005679,29840327,"","M","none"," ","2019-01-01",1
2793662,6181632,"2019-01-01",1,0,1,"2019-01-01",-5,"West Islip","New York","US",1,1,"mobile","ios","safari",1,4005680,29840505,"","M",NULL,NULL,NULL,1
2793663,6181631,"2019-01-01",1,0,1,"2019-01-01",-5,"Sumter","South Carolina","US",1,1,"desktop","mac","safari",1,4005681,29839932,"","F",NULL,NULL,NULL,1
2793664,6181056,"2018-12-31",1,0,1,"2019-01-01",-5,"Sidney","Kentucky","US",1,1,"tablet","android","chrome",1,4005682,29835686,"","M",NULL,NULL,NULL,1
2793665,6181636,"2019-01-01",1,0,1,"2019-01-01",-5,"","North Carolina","US",1,1,"mobile","android","chrome",0,4005683,18333230,"","M",NULL,NULL,NULL,1
2793666,6181638,"2019-01-01",1,0,1,"2019-01-01", 8,"","","SG",1,1,"desktop","windows","chrome",1,2044979,14364139,"","M","none","Planner ",NULL,1
2793666,6181716,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793667,6181637,"2019-01-01",1,0,1,"2019-01-01","","Lagos","Lagos","NG",1,1,"mobile","android",NULL,1,4005684,29840391,"","M",NULL,NULL,"2019-01-01",1
2793668,6181634,"2019-01-01",1,0,1,"2019-01-01","","","","US",1,1,NULL,NULL,NULL,1,1869514,13139517,"","F",NULL,NULL,NULL,1
2793669,6181641,"2019-01-01",1,0,1,"2019-01-01",-5,"","","",1,1,"mobile","android",NULL,1,4005685,29840613,"","F",NULL,NULL,"2019-01-01",1
2793670,6181642,"2019-01-01",1,0,1,"2019-01-01",-6,"Dallas","Texas","US",1,1,"mobile","ios",NULL,1,4005686,29840609,"","F","none"," ","2019-01-01",1
2793671,6181644,"2019-01-01",1,0,1,"2019-01-01",-6,"Montgomery","Alabama","US",1,1,"desktop","mac","safari",0,4005687,29840622,"","F","none"," ",NULL,1
2793671,6181648,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793672,6181643,"2019-01-01",1,0,1,"2019-01-01",10,"Tewantin","Queensland","AU",1,1,"desktop","windows","chrome",1,4005689,29840564,"","M",NULL,NULL,"2019-01-01",1
2793672,6182500,"2019-01-01",0,0,1,"2019-01-01",-5,"Richmond Hill","Ontario","CA",2,1,"desktop","windows","chrome",1,NULL,29845380,"","M",NULL,NULL,NULL,1
2793673,6181647,"2019-01-01",1,0,1,"2019-01-01",-5,"Sarasota","Florida","US",1,1,"mobile","ios",NULL,1,4005690,29840638,"","M",NULL,NULL,"2019-01-01",1
2793674,6181649,"2019-01-01",1,0,1,"2019-01-01",13,"Auckland","Auckland","NZ",1,1,"desktop","windows","chrome",0,4005691,29840649,"","M",NULL,NULL,NULL,1
2793675,6181654,"2019-01-01",1,0,1,"2019-01-01",7,"","","VN",1,1,"desktop","windows","chrome",1,4005692,29840666,"","M",NULL,NULL,NULL,1
2793676,6181651,"2019-01-01",1,0,1,"2019-01-01",10,"Newstead","Queensland","AU",1,1,"desktop","mac","chrome",1,4005693,29840640,"","F",NULL,NULL,NULL,1
2793677,6181653,"2019-01-01",1,0,1,"2019-01-01",0,"Bradford","Bradford","GB",1,1,"mobile","ios","generic browser",1,4005694,29840663,"","M",NULL,NULL,NULL,1
2793678,6181652,"2019-01-01",1,0,1,"2019-01-01",-8,"San Francisco","California","US",1,1,"desktop","windows","chrome",0,4005695,29840658,"","M","none"," ",NULL,1
2793679,6181664,"2019-01-01",1,0,1,"2019-01-01",-5,"Lexington","Kentucky","US",1,1,"desktop","windows","chrome",1,4005696,29840739,"","M",NULL,NULL,NULL,1
2793680,6181660,"2019-01-01",1,0,1,"2019-01-01",0,"Dunstable","England","GB",1,1,"desktop","chrome_os","chrome",1,4005697,29840708,"","F",NULL,NULL,NULL,1
2793681,6181626,"2019-01-01",1,0,1,"2019-01-01",13,"Auckland","Auckland","NZ",1,1,"mobile","ios",NULL,1,4005701,29840415,"","F",NULL,NULL,"2019-01-01",1
2793682,6181663,"2019-01-01",1,0,1,"2019-01-01","","San Antonio","Texas","US",1,1,"mobile","ios",NULL,0,4005703,29840730,"",NULL,NULL,NULL,"2019-01-01",1
2793683,6181667,"2019-01-01",1,0,1,"2019-01-01",-7,"Monterrey","Nuevo León","MX",1,1,"mobile","ios","generic browser",1,4005704,29840793,"es","M","director","DIRECTOR  ",NULL,1
2793683,6189030,"2019-01-02",0,0,1,"2019-01-04","","Mexico City","Mexico City","MX",2,1,"mobile","android","chrome",1,4037206,30131101,"es","M",NULL,NULL,NULL,1
2793684,6181666,"2019-01-01",1,0,1,"2019-01-01",-8,"Vancouver","British Columbia","CA",1,1,"desktop","mac","safari",0,4005705,29840747,"","M",NULL,NULL,NULL,1
2793685,6181668,"2019-01-01",1,0,1,"2019-01-01",-7,"Ciudad Juárez","Chihuahua","MX",1,1,"mobile","ios","safari",0,4005706,29840816,"es","M","none"," ",NULL,1
2793686,6181665,"2019-01-01",1,0,1,"2019-01-01",-6,"Tyler","Texas","US",1,1,"desktop","windows","chrome",1,4005707,29840783,"","M",NULL,NULL,NULL,1
2793687,6181659,"2019-01-01",1,0,1,"2019-01-01",1,"Lagos","Lagos","NG",1,1,"desktop","windows","chrome",1,4005708,29840714,"","M",NULL,NULL,NULL,1
2793688,6181672,"2019-01-01",1,0,1,"2019-01-01",-5,"Detroit","Michigan","US",1,1,"mobile","ios",NULL,1,4005709,29840885,"","F",NULL,NULL,"2019-01-01",1
2793688,6181679,"2019-01-01",0,0,1,"2019-01-01",-5,"Westlake","Ohio","US",2,1,"mobile","ios","safari",1,4005722,29840954,"","M",NULL,NULL,"2019-01-01",1
2793688,6181687,"2019-01-01",0,0,1,"2019-01-02",-5,"Strongsville","Ohio","US",3,1,"mobile","ios","safari",1,4008486,29877670,"","M",NULL,NULL,"2019-01-02",1
2793688,6181690,"2019-01-01",0,0,1,"2019-01-01",-5,"Lorain","Ohio","US",4,1,"mobile","ios","chrome",1,4005862,29843069,"","F",NULL,NULL,"2019-01-01",1
2793689,6181674,"2019-01-01",1,0,1,"2019-01-01",8,"Central","Central and Western District","HK",1,1,"mobile","ios",NULL,1,4005710,29840863,"","M",NULL,NULL,"2019-01-01",1
2793690,6181675,"2019-01-01",1,0,1,"2019-01-01",-8,"Orangevale","California","US",1,1,"desktop","chrome_os","chrome",1,1899840,13350930,"","F",NULL,NULL,NULL,1
2793691,6181646,"2019-01-01",1,0,1,"2019-01-01","","","","US",1,1,NULL,NULL,NULL,1,1869514,13139517,"","F",NULL,NULL,"2019-01-01",1
2793692,6181678,"2019-01-01",1,0,1,"2019-01-01", 1,"Paris","Île-de-France","FR",1,1,"mobile","android","chrome",1,4005711,29840896,"fr","M",NULL,NULL,NULL,1
2793693,6181682,"2019-01-01",1,0,1,"2019-01-01",-5,"Loveland","Ohio","US",1,1,"mobile","ios",NULL,1,4005712,29840912,"","F",NULL,NULL,"2019-01-01",1
2793694,6181680,"2019-01-01",1,0,1,"2019-01-01",11,"","New South Wales","AU",1,1,"desktop","mac","safari",1,3199748,22827541,"","M",NULL,NULL,NULL,1
2793695,6181619,"2019-01-01",1,0,1,"2019-01-01",11,"Berwick","Victoria","AU",1,1,"desktop","windows","chrome",1,4005713,29839080,"","F",NULL,NULL,NULL,1
2793696,6181685,"2019-01-01",1,0,1,"2019-01-01",-5,"Grosse Pointe","Michigan","US",1,1,"desktop","mac","chrome",0,4005714,29840943,"","F","none"," ",NULL,1
2793697,6181686,"2019-01-01",1,0,1,"2019-01-01",-7,"Park City","Utah","US",1,1,"mobile","ios",NULL,1,4005715,29840959,"","M",NULL,NULL,"2019-01-01",1
2793698,6181688,"2019-01-01",1,0,1,"2019-01-01",-5,"White Lake","Michigan","US",1,1,"desktop","mac","chrome",1,4005716,29840974,"","M",NULL,NULL,NULL,1
2793699,6181693,"2019-01-01",1,0,1,"2019-01-01",-6,"Miramar Beach","Florida","US",1,1,"mobile","ios",NULL,1,4005717,29841006,"","M",NULL,NULL,"2019-01-01",1
2793700,6181691,"2019-01-01",1,0,1,"2019-01-01",-6,"Channahon","Illinois","US",1,1,"mobile","ios",NULL,0,4005718,25324045,"","F","none","Application Specialist","2019-01-01",1
2793701,6181694,"2019-01-01",1,0,1,"2019-01-01", 1,"La Louvière","Wallonia","BE",1,1,"desktop","windows","chrome",1,4005719,29840963,"fr","F",NULL,NULL,NULL,1
2793702,6181697,"2019-01-01",1,0,1,"2019-01-01",1,"Berlin","Land Berlin","DE",1,1,"mobile","ios","generic browser",0,4005720,29841042,"","M",NULL,NULL,NULL,1
2793702,6185006,"2019-01-01",1,0,1,"2019-01-01",1,"","","",2,1,"desktop","mac","safari",0,4007260,29862557,"","M",NULL,NULL,NULL,1
2793703,6181698,"2019-01-01",1,0,1,"2019-01-01","","New Lenox","Illinois","US",1,1,"mobile","ios",NULL,1,4005721,29841054,"","M",NULL,NULL,"2019-01-01",1
2793704,6181699,"2019-01-01",1,0,1,"2019-01-01",-4,"Jacques-cartier","Quebec","CA",1,1,"desktop","mac","chrome",0,2666390,18646635,"","M",NULL,NULL,"2019-01-23",1
2793704,8114204,"2019-04-18",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,"executive","VP Sales",NULL,1
2793705,6181700,"2019-01-01",1,0,1,"2019-01-01",1,"Paris","Île-de-France","FR",1,1,"desktop","mac","firefox",0,4005727,29841036,"pt","M","none"," ",NULL,1
2793706,6181705,"2019-01-01",1,0,1,"2019-01-01",-5,"North Fort Myers","Florida","US",1,1,"mobile","ios","generic browser",1,4005728,29841086,"","F",NULL,NULL,"2019-01-14",1
2793707,6181706,"2019-01-01",1,0,1,"2019-01-01",8,"Dianella","Western Australia","AU",1,1,"mobile","ios","chrome",0,4005729,29794712,"","M","manager","Business Development Manager ",NULL,1
2793708,6181709,"2019-01-01",1,0,1,"2019-01-01",-5,"","","",1,1,"mobile","android",NULL,1,4005730,29291470,"","M",NULL,NULL,"2019-01-01",1
2793708,6181719,"2019-01-01",0,0,1,"2019-01-01",-5,"Lexington","Kentucky","US",2,1,"mobile","ios","safari",1,4005983,29844559,"","F",NULL,NULL,"2019-01-27",1
2793708,6181721,"2019-01-01",0,0,1,"2019-01-01",-5,"","","US",3,1,"desktop","windows","chrome",1,4007165,29861465,"","F",NULL,NULL,NULL,1
2793709,6181712,"2019-01-01",1,0,1,"2019-01-01","","","","",1,1,"mobile","android",NULL,1,4005733,29841178,"","F",NULL,NULL,"2019-01-01",1
2793710,6181720,"2019-01-01",1,0,1,"2019-01-01",-8,"Post Falls","Idaho","US",1,1,"mobile","ios","safari",0,4005734,29841245,"","F","none"," ",NULL,1
2793711,6181723,"2019-01-01",1,0,1,"2019-01-01",11,"Caloundra","Queensland","AU",1,1,"desktop","windows","chrome",1,4005735,29840999,"","M",NULL,NULL,NULL,1
2793712,6181713,"2019-01-01",1,0,1,"2019-01-01", 11,"Richmond","Victoria","AU",1,1,"desktop","windows","microsoft edge",1,4005736,29841170,"","F",NULL,NULL,NULL,1
2793713,6181726,"2019-01-01",1,0,1,"2019-01-01",0,"Porto","Porto","PT",1,1,"mobile","ios","generic browser",1,1250844,8627577,"pt","M","manager","Oncology Account Manager",NULL,1
2793714,6181736,"2019-01-01",1,0,1,"2019-01-01",-8,"Van Nuys","California","US",1,1,"desktop","windows","firefox",0,4005737,29808360,"","M","none",NULL,NULL,1
2793715,6181779,"2019-01-01",1,0,1,"2019-01-01",-6,"Minneapolis","Minnesota","US",1,1,"mobile","android","chrome",1,4005738,29841361,"","F",NULL,NULL,NULL,1
2793716,6181782,"2019-01-01",1,0,1,"2019-01-01","","Makkah","Makkah Province","SA",1,1,"mobile","ios",NULL,1,4005739,29841382,"","M",NULL,NULL,"2019-01-01",1
2793717,6181783,"2019-01-01",1,0,1,"2019-01-01",-6,"Guntersville","Alabama","US",1,1,"mobile","ios",NULL,1,4005740,29841396,"","M",NULL,NULL,"2019-01-01",1
2793718,6181737,"2019-01-01",1,0,1,"2019-01-01",-5,"Toronto","Ontario","CA",1,1,"mobile","ios",NULL,1,2892156,20344671,"","F",NULL,NULL,"2019-01-01",1
2793719,6181714,"2019-01-01",1,0,1,"2019-01-01","","Chicago","Illinois","US",1,1,"mobile","ios",NULL,1,4005741,29841182,"","F",NULL,NULL,"2019-01-01",1
2793720,6181784,"2019-01-01",1,0,1,"2019-01-01",-6,"Greenville","Alabama","US",1,1,"desktop","windows","chrome",1,1456355,10087345,"","F",NULL,NULL,NULL,1
2793721,6181785,"2019-01-01",1,0,1,"2019-01-01",11,"Kingsford","New South Wales","AU",1,1,"desktop","windows","chrome",1,4005742,29841411,"","M",NULL,NULL,NULL,1
2793722,6181796,"2019-01-01",1,0,1,"2019-01-01","","","","",1,1,"mobile","android",NULL,1,4005743,29841462,"","F",NULL,NULL,"2019-01-01",1
2793723,6181797,"2019-01-01",1,0,1,"2019-01-01",-5,"Fredericksburg","Virginia","US",1,1,"desktop","windows","chrome",1,4005744,29828013,"",NULL,NULL,NULL,NULL,1
2793723,6181805,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2793724,6181794,"2019-01-01",1,0,1,"2019-01-01",10.5,"Alexandria","New South Wales","AU",1,1,"desktop","mac","chrome",0,4005745,19966101,"","M",NULL,NULL,"2019-03-03",1
2793725,6181803,"2019-01-01",1,0,1,"2019-01-01",-6,"San Antonio","Texas","US",1,1,"mobile","ios",NULL,1,4005746,29841481,"","M",NULL,NULL,"2019-01-01",1
2793726,6181802,"2019-01-01",1,0,1,"2019-01-01",-5,"Nicolet","Quebec","CA",1,1,"desktop","windows","chrome",1,4005747,29841474,"fr","F",NULL,NULL,NULL,1
2793727,6181806,"2019-01-01",1,0,1,"2019-01-01", 5.5,"Pune","Maharashtra","IN",1,1,"mobile","android","chrome",0,4005748,29841512,"","M","none"," ",NULL,1
2793728,6181800,"2019-01-01",1,0,1,"2019-01-01",-5,"Fairfax","South Carolina","US",1,1,"desktop","mac","safari",1,4005749,29841458,"",NULL,NULL,NULL,NULL,1
2793728,6181834,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,0,NULL,29841458,"",NULL,NULL,NULL,NULL,1
2793729,6181804,"2019-01-01",1,0,1,"2019-01-01","","Zionsville","Indiana","US",1,1,"mobile","ios",NULL,0,4005750,29841478,"","F",NULL,NULL,"2019-01-01",1
2793730,6181812,"2019-01-01",1,0,1,"2019-01-01",-4,"Canal Winchester","Ohio","US",1,1,"mobile","ios","safari",1,4005751,29841541,"","M","none","Owner ","2019-01-01",1
2793730,6181867,"2019-01-01",0,0,1,"2019-01-02",-4,"Lancaster","Ohio","US",2,1,"mobile","ios","safari",0,4008483,29877509,"","M","none"," ","2019-01-02",1
2793730,6181868,"2019-01-01",0,0,0,"2019-01-02",-5,"Akron","Ohio","US",3,1,"mobile","ios","safari",0,4007201,29861811,"",NULL,"none","Jen ","2019-01-02",1
2793730,6201968,"2019-01-02",0,0,1,"2019-01-02",-5,"Akron","Ohio","US",4,1,"mobile","ios","safari",1,4016642,29861811,"","F","executive","Owner ","2019-01-02",1
2793730,8935818,"2019-06-10",0,0,1,"2019-06-10",-4,"Columbus","Ohio","US",5,1,"mobile","ios","safari",1,5645219,46725367,"",NULL,"none","Studly ","2019-06-10",1
2793730,8935837,"2019-06-10",0,0,1,"2019-06-10","","Cincinnati","Ohio","US",6,1,"mobile","android",NULL,1,5644655,46725029,"",NULL,"none","Little bear ","2019-06-10",1
2793730,8936026,"2019-06-10",0,0,0,"2019-06-12","","Maple Heights","Ohio","US",7,1,"mobile","android","chrome",1,5666933,46951928,"",NULL,"none","Craftsman ","2019-06-20",1
2793731,6181814,"2019-01-01",1,0,1,"2019-01-01",-5,"","New Jersey","US",1,1,"mobile","ios",NULL,1,4005752,29841543,"",NULL,NULL,NULL,"2019-01-01",1
2793732,6181808,"2019-01-01",1,0,1,"2019-01-01",0,"Ain El Aouda","Rabat-Sale-Kenitra","MA",1,1,"desktop","windows","chrome",1,4005753,29841521,"","M",NULL,NULL,NULL,1
2793733,6181818,"2019-01-01",1,0,1,"2019-01-01",-5,"Brooklyn","New York","US",1,1,"desktop","windows","chrome",1,4005754,29841560,"","F",NULL,NULL,NULL,1
2793734,6181819,"2019-01-01",1,0,1,"2019-01-01","","Clearfield","Utah","US",1,1,"mobile","ios",NULL,1,4005755,29841567,"","F",NULL,NULL,"2019-04-16",1
2793735,6181810,"2019-01-01",1,0,1,"2019-01-01",-8,"Hawthorne","California","US",1,1,"desktop","chrome_os","chrome",1,4005756,29841530,"","F",NULL,NULL,NULL,1
