"DATE","user_id","account_id","total_events","column_events","board_events","num_of_boards","count_kind_columns","raw_events","group_events","invite_events","import_events","notification_events","new_entry_events","payment_events","inbox_events","communicating_events","non_communicating_events","web_events","ios_events","android_events","desktop_app_events","empty_events"
"2019-01-02",6183713,2794322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183239,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183865,2794386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181679,2793688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183652,2794279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182561,2794040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183671,2794283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182790,2794110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183479,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6183104,2794199,200,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,191,0,0,7
"2019-01-14",6181917,2793793,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6232156,2793635,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181925,2793799,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182718,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182129,2793843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182019,2793810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182104,2793835,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182863,2794145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182056,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183641,2794254,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1
"2019-01-01",6184078,2794483,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-01",6182104,2793835,597,60,4,1,5,12,1,10,6,0,3,1,4,0,123,563,0,0,0,17
"2019-01-13",6186183,2794423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6183864,2794385,50,0,0,1,0,0,0,0,0,0,1,0,0,0,8,46,0,0,0,4
"2019-01-14",6182286,2793835,196,0,0,1,0,3,0,0,5,4,2,2,5,7,14,173,0,0,0,6
"2019-01-01",6181851,2793754,274,0,0,1,0,0,0,0,9,0,5,0,2,1,9,97,144,0,0,15
"2019-01-01",6182308,2793918,140,0,1,1,0,0,0,0,3,0,1,2,2,1,7,115,0,0,0,17
"2019-01-14",6181693,2793699,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183316,2794233,92,0,1,1,0,3,0,1,2,0,1,0,1,1,7,71,0,0,0,13
"2019-01-10",6183939,2794421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182889,2794158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181693,2793699,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,6
"2019-01-01",6183560,2794257,120,0,1,1,0,0,0,47,2,0,1,0,1,1,4,102,0,0,0,10
"2019-01-12",6182823,2794126,44,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,38,0,0,1
"2019-01-03",6183491,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182715,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181457,2793561,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2019-01-03",6183161,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182225,2793885,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,3
"2019-01-03",6181449,2793556,37,0,0,0,0,0,0,0,2,0,1,0,0,0,1,30,0,0,0,5
"2019-01-01",6182263,2793904,97,0,1,1,0,0,0,0,4,0,1,0,2,1,5,86,0,0,0,9
"2019-01-10",6209169,2794465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-02",6181837,2793743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182643,2794078,78,0,1,1,0,0,0,0,2,0,1,0,1,1,4,64,0,0,0,14
"2019-01-02",6181709,2793708,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2
"2019-01-14",6182345,2793940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181631,2793663,49,0,0,0,0,0,0,0,2,0,1,0,1,0,2,40,0,0,0,7
"2019-01-01",6182456,2793995,47,0,0,0,0,0,0,0,2,0,1,0,1,1,2,39,0,0,0,7
"2019-01-15",6184042,2794467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182558,2793874,52,0,0,1,0,4,0,0,1,0,1,0,4,2,10,47,0,0,0,1
"2019-01-02",6181861,2793755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182558,2793874,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6175761,2794474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182737,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6184033,2793835,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183603,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181908,2793787,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183377,2794233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6181818,2793733,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"2019-01-01",6181392,2793598,97,4,1,1,3,2,0,0,2,0,1,2,1,1,10,86,0,0,0,9
"2019-01-01",6181959,2793788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182972,2794189,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183701,2794298,537,10,7,5,4,3,3,0,0,0,4,2,13,1,61,353,153,0,0,23
"2019-01-06",6182171,2793861,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0
"2019-01-15",6182180,2793867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181557,2793655,110,0,0,1,0,0,0,0,4,0,2,2,0,0,6,106,0,0,0,4
"2019-01-03",6181848,2793748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183707,2794301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183734,2794319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6209390,2794465,110,0,0,3,0,0,0,0,4,0,2,0,0,0,13,102,0,0,0,5
"2019-01-10",6182557,2794042,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"2019-01-03",6181596,2793640,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,0,0,0
"2019-01-02",6184059,2794476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6183878,2794395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181551,2793613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181706,2793707,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6183871,2794388,40,0,0,0,0,0,0,0,2,0,1,0,0,0,1,30,0,0,0,10
"2019-01-05",6181508,2793590,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6171956,2794488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181902,2793783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6182868,2794151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6182749,2794090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181489,2793575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182151,2793849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182382,2793959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181893,2793776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183537,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183468,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182969,2794173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182777,2794107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182345,2793940,73,1,1,1,1,3,1,0,2,0,1,0,1,0,9,62,0,0,0,9
"2019-01-08",6191341,2794054,225,31,1,5,3,4,0,1,0,4,3,0,3,1,63,6,0,0,204,12
"2019-01-05",6181471,2793564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182585,2794054,406,89,1,5,7,54,2,0,0,2,1,0,9,4,181,398,0,0,0,6
"2019-01-14",6183825,2794368,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183557,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181648,2793671,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183755,2794337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182962,2794167,224,0,1,1,0,0,0,94,2,0,1,1,1,1,7,191,0,0,0,25
"2019-01-06",6182034,2793819,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0
"2019-01-01",6182097,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182055,2793829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183865,2794386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183152,2794206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181719,2793708,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1
"2019-01-03",6182094,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183067,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181782,2793716,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182287,2793912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181559,2793616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6182320,2793922,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183736,2794329,157,5,0,1,3,7,0,0,2,0,1,0,4,1,20,144,0,0,0,7
"2019-01-15",6181665,2793686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182276,2793909,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6181818,2793733,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2019-01-03",6183263,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181347,2793500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6322052,2794175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-09",6264385,2794172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6182621,2794068,109,3,3,2,1,2,0,0,2,0,1,0,3,1,15,92,0,0,0,15
"2019-01-04",6184497,2794419,192,0,0,1,0,0,0,0,0,0,8,0,0,0,12,58,119,0,0,4
"2019-01-03",6183697,2794316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183907,2794413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6183838,2794383,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-01",6181504,2793583,135,0,2,1,0,5,1,0,2,0,1,0,1,0,13,118,0,0,0,9
"2019-01-01",6181498,2793581,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,0,0,6
"2019-01-01",6182069,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181947,2793802,175,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,162,0,0,6
"2019-01-03",6183407,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181784,2793720,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181601,2793644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6156946,2793760,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181646,2793691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183020,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6232988,2794184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183741,2794325,118,0,2,2,0,0,0,0,2,0,1,0,4,0,11,101,0,0,0,15
"2019-01-05",6210044,2794465,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183795,2794360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181714,2793719,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,6
"2019-01-14",6179241,2793747,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183710,2794306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182308,2793918,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182185,2793866,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6183575,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182519,2794027,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,10
"2019-01-05",6183029,2794182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6184030,2794464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182038,2793822,82,0,1,1,0,0,0,0,2,0,1,0,1,1,4,56,0,0,0,13
"2019-01-14",6181873,2793763,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183677,2794292,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182064,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182513,2794024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183391,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183181,2794211,150,0,1,1,0,0,0,0,4,0,1,3,3,1,7,139,0,0,0,9
"2019-01-01",6183187,2794217,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-01",6183669,2794287,291,47,2,1,7,6,2,0,7,0,1,0,2,0,66,266,0,0,0,15
"2019-01-14",6182623,2794070,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183948,2794429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6184073,2794480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6191341,2794054,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-07",6182023,2793816,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6264053,2794172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181797,2793723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182386,2793961,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181538,2793599,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183076,2794376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183381,2794236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182707,2794088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181646,2793691,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-13",6264326,2794172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6181871,2793764,86,0,1,1,0,0,0,0,2,0,1,0,1,1,4,60,0,0,0,12
"2019-01-01",6181876,2793766,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-05",6182889,2794158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182200,2793877,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182478,2794005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182545,2794041,170,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,160,0,0,6
"2019-01-02",6181851,2793754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183705,2794300,55,9,0,1,3,3,0,0,1,0,1,0,2,1,15,52,0,0,0,3
"2019-01-03",6181634,2793668,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183944,2794379,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6182099,2793827,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183027,2794175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183109,2794201,31,0,0,0,0,0,0,0,1,0,1,1,1,0,2,24,0,0,0,4
"2019-01-07",6182547,2794034,30,0,0,1,0,0,0,0,1,0,1,0,0,0,6,29,0,0,0,1
"2019-01-03",6183548,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6267812,2794184,68,0,0,1,0,0,0,0,0,0,1,0,0,0,3,49,0,0,0,4
"2019-01-06",6199948,2793896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181577,2793631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181665,2793686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182271,2793907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182614,2794066,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181693,2793699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6183306,2794227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183374,2794237,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181629,2793659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181452,2793558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183241,2794218,90,0,1,1,0,0,0,0,0,0,1,2,1,0,4,82,0,0,0,6
"2019-01-02",6182299,2793916,117,0,0,0,0,0,0,0,6,0,3,0,0,0,3,95,0,0,0,21
"2019-01-05",6181606,2793647,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182327,2793933,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6198233,2794458,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6183766,2794345,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6291502,2794465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-15",6183868,2794387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181969,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182396,2793963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6260527,2793955,715,138,2,5,10,67,15,0,12,0,3,0,2,3,252,714,0,0,0,1
"2019-01-01",6182105,2793832,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6
"2019-01-03",6194968,2794054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181958,2793805,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181709,2793708,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181926,2793798,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183213,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181302,2793519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183374,2794237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183220,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6194968,2794054,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-03",6182120,2793838,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"2019-01-14",6182437,2793990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183334,2794230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183880,2794398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6184053,2794411,14,5,0,1,3,1,0,0,0,0,0,0,0,1,7,14,0,0,0,0
"2019-01-03",6183265,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183729,2794317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183399,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182356,2793945,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182022,2793817,201,2,1,1,1,12,5,0,3,0,1,0,2,0,31,174,0,0,0,13
"2019-01-10",6181392,2793598,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6184049,2794472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181841,2793744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6195649,2794137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"2019-01-05",6183560,2794257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182516,2794026,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183229,2794219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181410,2793532,32,0,0,0,0,0,0,0,1,0,1,0,1,0,2,23,0,0,0,5
"2019-01-01",6181374,2793518,62,0,0,0,0,0,0,0,2,0,1,0,1,0,2,43,0,0,0,11
"2019-01-14",6182037,2793821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181485,2793573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182151,2793849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183114,2794204,79,3,0,1,1,1,0,0,0,0,1,0,1,0,10,74,0,0,0,4
"2019-01-01",6183405,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182474,2794004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6184088,2793835,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183791,2794396,75,0,2,2,0,2,0,0,0,0,1,0,1,1,8,64,0,0,0,11
"2019-01-01",6181664,2793679,55,0,0,0,0,0,0,0,2,0,1,0,1,1,2,40,0,0,0,7
"2019-01-03",6181490,2793577,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181610,2793641,41,3,0,1,1,4,0,0,1,0,1,0,0,2,9,38,0,0,0,1
